index,axis,true,pred,prob,text
603,TF,1,0,0.00933084636926651,"'Shea, I love how even the thought of alpacas and llamas lingers in your mind. Haha, I would've asked the same, too! So great to hear that you're from Montreal! Had circumstances not creeped up, I wou..."
603,JP,0,1,0.9996079802513123,"'Shea, I love how even the thought of alpacas and llamas lingers in your mind. Haha, I would've asked the same, too! So great to hear that you're from Montreal! Had circumstances not creeped up, I wou..."
604,TF,0,1,0.9993851184844971,"I have been on anti anxiety medication all day to be able to function somewhat.. General Anxiety Disorder and Social Anxiety, but my social anxiety and GAD are less severe than before thanks to therap..."
604,JP,0,1,0.9996896982192993,"I have been on anti anxiety medication all day to be able to function somewhat.. General Anxiety Disorder and Social Anxiety, but my social anxiety and GAD are less severe than before thanks to therap..."
606,IE,0,1,0.974328875541687,'Haha... unsure maybe you can wear them on the inside of your pants... lol Cell phone companies customer service!! LMAO crazy Haha I swear I bought some last winter and still have yet to wear them?? T...
606,NS,1,0,0.0006380441482178867,'Haha... unsure maybe you can wear them on the inside of your pants... lol Cell phone companies customer service!! LMAO crazy Haha I swear I bought some last winter and still have yet to wear them?? T...
608,IE,1,0,0.0006392346695065498,"'Also, feel free to ask your teacher if she likes a certain brand or style of something in particular. I like a lot of Vera Bradley things, and they do sell stuff that is cheaper and useful for... The..."
608,NS,0,1,0.9982869029045105,"'Also, feel free to ask your teacher if she likes a certain brand or style of something in particular. I like a lot of Vera Bradley things, and they do sell stuff that is cheaper and useful for... The..."
608,TF,1,0,0.03816862031817436,"'Also, feel free to ask your teacher if she likes a certain brand or style of something in particular. I like a lot of Vera Bradley things, and they do sell stuff that is cheaper and useful for... The..."
608,JP,1,0,0.09511322528123856,"'Also, feel free to ask your teacher if she likes a certain brand or style of something in particular. I like a lot of Vera Bradley things, and they do sell stuff that is cheaper and useful for... The..."
609,IE,1,0,0.0007442772039212286,"'Personally, one of the worst things is when other people do not understand my need to understand. Of course, this can be explained simply by understanding that I don't need nor care to understand... ..."
609,TF,0,1,0.9996893405914307,"'Personally, one of the worst things is when other people do not understand my need to understand. Of course, this can be explained simply by understanding that I don't need nor care to understand... ..."
609,JP,1,0,0.004775858949869871,"'Personally, one of the worst things is when other people do not understand my need to understand. Of course, this can be explained simply by understanding that I don't need nor care to understand... ..."
610,IE,0,1,0.9959009289741516,"'There used to be a similarminds forums, but it got destroyed by a lot of virus. I'm not sure who's responsible for that forum's demise. But the creator of this forum mentioned this one before that......"
610,NS,0,1,0.7880945205688477,"'There used to be a similarminds forums, but it got destroyed by a lot of virus. I'm not sure who's responsible for that forum's demise. But the creator of this forum mentioned this one before that......"
610,TF,1,0,0.0010589916491881013,"'There used to be a similarminds forums, but it got destroyed by a lot of virus. I'm not sure who's responsible for that forum's demise. But the creator of this forum mentioned this one before that......"
611,IE,0,1,0.9712772369384766,"' privately boycotted Dear ENFx's, it's painful watching you 1. turn into a complete gushing, hyperbolic, kiss ass because someone acts like decent human being 2. stick your head in the sand when some..."
612,IE,0,1,0.9991106390953064,"'Reposting this bit because it is so incredibly vital if you're actually interested in resolving things with him. Boiled down to basics He expressed a bad feeling, and you are reacting negatively... ?..."
612,TF,0,1,0.9996578693389893,"'Reposting this bit because it is so incredibly vital if you're actually interested in resolving things with him. Boiled down to basics He expressed a bad feeling, and you are reacting negatively... ?..."
612,JP,0,1,0.9991838335990906,"'Reposting this bit because it is so incredibly vital if you're actually interested in resolving things with him. Boiled down to basics He expressed a bad feeling, and you are reacting negatively... ?..."
613,NS,0,1,0.9993852376937866,"'Strictly instrumental Ambient, Nu Jazz, Chillout, Electronic, Industrial, Trip hop, Space Rock, and Downtempo type stuff. Also some Reggae, Classic Rock, or Metal every once in a while. I was playing..."
615,IE,0,1,0.9982170462608337,"'It is past Wednesday here but I'll post anyway P couldn't hold it in much longer. Haha. ENFJs are just wonderfully peculiar. Thank you. UPDATE! Ok, so I finally managed to have gathered my courage an..."
615,TF,1,0,0.005375396925956011,"'It is past Wednesday here but I'll post anyway P couldn't hold it in much longer. Haha. ENFJs are just wonderfully peculiar. Thank you. UPDATE! Ok, so I finally managed to have gathered my courage an..."
615,JP,0,1,0.6299952864646912,"'It is past Wednesday here but I'll post anyway P couldn't hold it in much longer. Haha. ENFJs are just wonderfully peculiar. Thank you. UPDATE! Ok, so I finally managed to have gathered my courage an..."
616,IE,0,1,0.9960148334503174,"'Whenever something social is expected of me. Expectancy to start a conversation, to keep the conversation going, to listen to someone and or aid them emotionally, to go to a party, meet new people,....."
620,NS,1,0,0.0024556198623031378,'Cute! Sensational I'm the same way. I prefer to take relationships one day at a time and go with the flow. I don't much care for a lot of planning. I think it comes with the territory of being a P......
620,TF,0,1,0.9984546899795532,'Cute! Sensational I'm the same way. I prefer to take relationships one day at a time and go with the flow. I don't much care for a lot of planning. I think it comes with the territory of being a P......
622,TF,0,1,0.9849440455436707,"'I met my wife through her cousin, who was my next door neighbor. Me and her cousin used to hang out and smoke weed all the time, and she had a house party one night, and that's where I met my girl. ...."
622,JP,1,0,0.048422787338495255,"'I met my wife through her cousin, who was my next door neighbor. Me and her cousin used to hang out and smoke weed all the time, and she had a house party one night, and that's where I met my girl. ...."
623,IE,1,0,0.01567949913442135,'My Brother is an ISTP and oddly enough I get along with him better than most of the people in my family. But we also know we are opposites and try harder to connect. Those are some real cool answers....
623,NS,0,1,0.9993636012077332,'My Brother is an ISTP and oddly enough I get along with him better than most of the people in my family. But we also know we are opposites and try harder to connect. Those are some real cool answers....
623,JP,0,1,0.9998873472213745,'My Brother is an ISTP and oddly enough I get along with him better than most of the people in my family. But we also know we are opposites and try harder to connect. Those are some real cool answers....
624,TF,1,0,0.03019171766936779,"'The bolded part is important. If the other person is not willing, then you're just wasting your time and energy. You also need to know when you're being played. That's a judgement you have to make. ...."
625,TF,1,0,0.14833128452301025,"' 1 For the quiet area of a library. Not pretty. At all. For me, I identify the emotion. For example, if I'm feeling angry, I label it Anger. I find that it helps to lessen the intensity of the emotio..."
